municipio,modalidad,tipo,nombre,direccion,codigo_postal,aforo_interior,aforo_terraza
PUERTO DE LA CRUZ,RESTAURACION,CAFETERIA,ENCUENTRO,"PEREZ ZAMORA, 42, EDF. CONVOY, L-3 ",38400,30,0
PUERTO DE LA CRUZ,RESTAURACION,CAFETERIA,HARMONIE (ARMONIA),"AVDA. MARQUES VILLANUEVA DEL PRADO, S/N. (C.C. LA CUPULA, L-55) URB. LA PAZ",38400,0,0
PUERTO DE LA CRUZ,RESTAURACION,CAFETERIA,PANAM'S,"VALOIS, 25 ",38400,74,0
PUERTO DE LA CRUZ,RESTAURACION,CAFETERIA,"LIMON, EL","BENJAMIN J. MIRANDA, 10 ",38400,63,0
PUERTO DE LA CRUZ,RESTAURACION,CAFETERIA,"BRAZZA, LA","VENEZUELA AVDA., 4 ",38400,0,0
PUERTO DE LA CRUZ,RESTAURACION,CAFETERIA,TASCA NEO,"AVDA. CAMPO LLARENA, S/N. (EDIF. LLANO UCANCA, L-4BAJO)",38410,30,20
PUERTO DE LA CRUZ,RESTAURACION,CAFETERIA,BURGER PLAYA JARDIN,PLAYA JARDIN ,38400,30,34
PUERTO DE LA CRUZ,RESTAURACION,CAFETERIA,LOS GUERREROS,"AVDA. JOSE MARIA CAMPO LLARENA, S/N - EDIF. LLANO DE MAJA, L-11",38400,18,32
PUERTO DE LA CRUZ,RESTAURACION,CAFETERIA,ZAGORA,"LA VERDAD, S/N. ESQ. PUERTO VIEJO",38000,35,12
PUERTO DE LA CRUZ,RESTAURACION,CAFETERIA,"MURALLA, LA","LA HOYA, 42 ",38400,18,12
PUERTO DE LA CRUZ,RESTAURACION,CAFETERIA,TASCA EL MARIDAJE,"AVDA FRANCISCO AFONSO CARRILLO, S/N .  (EDIF. BAHIA PLAYA, L-10)",38400,12,32
PUERTO DE LA CRUZ,RESTAURACION,CAFETERIA,NIVARIA,VALOIS EDIF. XIBANA ,38400,0,0
PUERTO DE LA CRUZ,RESTAURACION,CAFETERIA,PICHIO,"CRUZ VERDE, 2 ",38400,0,0
PUERTO DE LA CRUZ,RESTAURACION,CAFETERIA,VITAMINAS,GENERALISIMO AVDA. EDF. YANES BARRETO ,38400,30,32
PUERTO DE LA CRUZ,RESTAURACION,CAFETERIA,PASTA E PESTO,"AVDA VILLANUEVA DEL PRADO, S/N - C.C. LA CUPULA, L-5",38400,27,12
PUERTO DE LA CRUZ,RESTAURACION,CAFETERIA,SERIE 5,"GENERAL LAS ARENAS CTRA. (EDIF. PARQUE LA ASOMADA, L-2) SAN ANTONIO",38400,18,40
PUERTO DE LA CRUZ,RESTAURACION,CAFETERIA,"JARRA DE TOBI, LA","C/. VALOIS, S/N.",38400,0,0
PUERTO DE LA CRUZ,RESTAURACION,CAFETERIA,ROBIN HOOD,"C/ VALOIS, 16, EDF. BEL AIR, BAJO",38400,56,8
PUERTO DE LA CRUZ,RESTAURACION,CAFETERIA,"SIRENITA, LA","AVDA. AGUILAR Y QUESADA, S/N. (C.C. MARTIANEZ)",38400,24,20
PUERTO DE LA CRUZ,RESTAURACION,CAFETERIA,CASA MEL,"C/. CUPIDO, S/N. (EDIF. ORQUIDEA, L-7A) ",38400,24,0
PUERTO DE LA CRUZ,RESTAURACION,CAFETERIA,SUAN CHILL,"C/. SANTO DOMINGO, 9",38400,153,0
PUERTO DE LA CRUZ,RESTAURACION,CAFETERIA,COMELON ZUMOTECA,"FRANCISCO AFONSO CARRILLO, S/N. AVDA. (EDIF. BAHIA PLAYA, L-8)",38400,16,32
PUERTO DE LA CRUZ,RESTAURACION,CAFETERIA,LA REUNION,"C/ SAN ANTONIO, 28",38400,22,0
PUERTO DE LA CRUZ,RESTAURACION,CAFETERIA,"ARADO, EL","C/ PUERTO VIEJO, 22 ",38400,28,25
PUERTO DE LA CRUZ,RESTAURACION,CAFETERIA,"CORUJA, LA","C/. SAN FELIPE, 15",38400,50,0
PUERTO DE LA CRUZ,RESTAURACION,CAFETERIA,THE HONEY POT,"BAHAMAS, L-C2 EDIF. ",38400,30,0
PUERTO DE LA CRUZ,RESTAURACION,CAFETERIA,CAFE DE COLOMBIA,"BENCOMO, 52 ",38400,45,0
PUERTO DE LA CRUZ,RESTAURACION,CAFETERIA,PLAYA DE MARTIANEZ,COLON AVDA. (PASEO MARITIMO) PLAYA DE MARTIANEZ,38400,26,184
PUERTO DE LA CRUZ,RESTAURACION,CAFETERIA,MARBORE PUERTO CRUZ,"MAZAROCO, 32 ",38400,34,120
PUERTO DE LA CRUZ,RESTAURACION,CAFETERIA,SENEKÁ,"AV FRANCISCO AFONSO CARRILLO - EDIF.BAHIA PLAYA, L-3 BLOQUE A ",38400,18,40
PUERTO DE LA CRUZ,RESTAURACION,CAFETERIA,MARFIL,"CUPIDO, L-8 (EDIF. JAMELL III) ",38400,22,0
PUERTO DE LA CRUZ,RESTAURACION,CAFETERIA,JARDINES DE INES,"C/ DOCTOR PISACA, 8, EDF. LA ROCA, L-1",38400,16,16
PUERTO DE LA CRUZ,RESTAURACION,CAFETERIA,BURNS COTTAGE,CUPIDO  EDIF. HAMEL III ,38400,16,0
PUERTO DE LA CRUZ,RESTAURACION,CAFETERIA,LA ESQUINA,"C/ VALOIS, 41 ",38400,25,4
PUERTO DE LA CRUZ,RESTAURACION,CAFETERIA,LA PANDORGA,"C/ PERDOMO, 2 - EDIF. SAN PABLO I, L-2",38400,10,35
PUERTO DE LA CRUZ,RESTAURACION,CAFETERIA,"BRÜDER, LOS","LOS ROBLES, 2 (EDIF.PORTOFINO PARK, L-6) (URB. LA PAZ)",38400,23,12
PUERTO DE LA CRUZ,RESTAURACION,CAFETERIA,ARCON TAPAS II,"PLAZA CONCEJIL, L-2A",38400,0,0
PUERTO DE LA CRUZ,RESTAURACION,CAFETERIA,TREBOL,MARQUES VILLANUEVA DEL PRADO AVDA.  (JARDINES PAZ),38400,14,32
PUERTO DE LA CRUZ,RESTAURACION,CAFETERIA,SANSOFE,"LIA TAVIO, 15 L-19",38400,40,10
PUERTO DE LA CRUZ,RESTAURACION,CAFETERIA,SAN REMO,"CALVO SOTELO, 28 ",38400,0,0
PUERTO DE LA CRUZ,RESTAURACION,CAFETERIA,MARILU,"PLAYA JARDIN,  L-7 URB. (AVDA. FRANCISCO AFONSO CARRILLO, EDF. BAHIA PLAYA, LOCAL 7)",38400,28,32
PUERTO DE LA CRUZ,RESTAURACION,CAFETERIA,"DRAGO, EL","GENERALISIMO AVDA., 11 ",38400,0,0
PUERTO DE LA CRUZ,RESTAURACION,CAFETERIA,ORQUIDEA,"C/ SITIO LITRE, 14 - EDF ORQUIDEA",38400,0,40
PUERTO DE LA CRUZ,RESTAURACION,CAFETERIA,ASCOT,"MARQUES DE VILLANUEVA DEL PRADO, 6 (EDIF. VALLE SOL, L-7)) ",38400,24,24
PUERTO DE LA CRUZ,RESTAURACION,CAFETERIA,HOTEL MAGEC,"CUPIDO, 12 ",38400,0,0
PUERTO DE LA CRUZ,RESTAURACION,CAFETERIA,CASERAL,"GENERAL PTO. LA CRUZ CTRA. (LA ASOMADA, L-4)",38400,26,24
PUERTO DE LA CRUZ,RESTAURACION,CAFETERIA,FU INTERNACIONAL CAFE,"C.C. LA CUPULA, L-69 (URB. LA PAZ) ",38400,94,36
PUERTO DE LA CRUZ,RESTAURACION,CAFETERIA,POZO DE LA SUERTE 2,ACEVIÑO (EDIF. ACEVI|O),38400,32,0
PUERTO DE LA CRUZ,RESTAURACION,CAFETERIA,BISTRO PEQUEÑO NORTE,"PLAZA DE LA CONSTITUCION, 3 - EDF.MONTE LA REINA, L-2/3/4",38400,24,26
PUERTO DE LA CRUZ,RESTAURACION,CAFETERIA,PEDRI MONTADITOS,"C/. SAN JUAN, 15 - HOTEL NOPAL, L-4",38400,8,12
PUERTO DE LA CRUZ,RESTAURACION,CAFETERIA,SEGURO DE SOL,"AVDA. HERMANOS FERNANDEZ PERDIGON, 6",38400,30,0
PUERTO DE LA CRUZ,RESTAURACION,CAFETERIA,HAMBURGUESERIA KILYAN,"C/. CASA AZUL, 40",38400,55,0
PUERTO DE LA CRUZ,RESTAURACION,CAFETERIA,"TABERNA DE BACCO, LA",GENERAL BOTANICO CTRA. (C.C. TAGOROR) URB. LA PAZ,38400,55,0
PUERTO DE LA CRUZ,RESTAURACION,CAFETERIA,"PETIT PARISIEN, LE","CRISTOBAL COLON, AVDA. - EDIF. BELGICA,  14",38400,16,0
PUERTO DE LA CRUZ,RESTAURACION,CAFETERIA,CAFE PASTELERÍA DAVID RODRIGUEZ,"C/ SANTO DOMINGO, 13 ",38400,16,60
PUERTO DE LA CRUZ,RESTAURACION,CAFETERIA,NUEVO HORIZONTE,C.C. SAN FELIPE ,38400,80,60
PUERTO DE LA CRUZ,RESTAURACION,CAFETERIA,LA CHURRERIA,"C/ CUPIDO, 7, L-1",38400,59,20
PUERTO DE LA CRUZ,RESTAURACION,CAFETERIA,HAMBURGO,"VALOIS, 25 ",38400,0,0
PUERTO DE LA CRUZ,RESTAURACION,CAFETERIA,LA TASCA DE AL LADO,"LAS LONJAS, 10 ",38400,24,0
PUERTO DE LA CRUZ,RESTAURACION,CAFETERIA,LA CLAVE-HENGS,"C/. LA VERDAD ESQ. PUERTO VIEJO, 18",38400,35,30
PUERTO DE LA CRUZ,RESTAURACION,CAFETERIA,TRACK,DEL CHARCO PZA. (EDIF. OLYMPIA) ,38400,26,32
PUERTO DE LA CRUZ,RESTAURACION,CAFETERIA,GUAJARA,"AV. GENERALISIMO BAJO, 26 - EDF GUAJARA, L-3 ",38400,19,10
PUERTO DE LA CRUZ,RESTAURACION,CAFETERIA,"ÑAMERA, LA","PZA. LA CONSTITUCION, 3",38400,6,32
PUERTO DE LA CRUZ,RESTAURACION,CAFETERIA,I'PUNKT (EL PUNTO DE ENCUENTRO),"ALEMANIA, 48 ",38400,35,0
PUERTO DE LA CRUZ,RESTAURACION,CAFETERIA,CARLOS,EDF. BAHAMAS ,38400,0,0
PUERTO DE LA CRUZ,RESTAURACION,CAFETERIA,CASABLANCA,"CALZADA DE MARTIANEZ, 4 (EL TOPE)",38400,82,0
PUERTO DE LA CRUZ,RESTAURACION,CAFETERIA,MANGALA,"C/ IRIARTE, 31, L-IZQ.",38400,49,0
PUERTO DE LA CRUZ,RESTAURACION,CAFETERIA,LAGO,"AVDA. COLON, S/N. (LAGO MARTIANEZ) ",38400,136,0
PUERTO DE LA CRUZ,RESTAURACION,CAFETERIA,HANNEN STUBE,"VENEZUELA AVDA., 6 ",38400,0,0
PUERTO DE LA CRUZ,RESTAURACION,CAFETERIA,BAR-BAR,"CRUZ VERDE, 2 ",38400,16,12
PUERTO DE LA CRUZ,RESTAURACION,CAFETERIA,MAZAROCO,"C/. MAZAROCO (EDIF. TAJICAN, L-8/A2) ",38400,102,0
PUERTO DE LA CRUZ,RESTAURACION,CAFETERIA,HARLEQUINS NORTE,"GENERALISIMO AVDA.(EDIF. MARTINA, L-D/E) ",38400,120,16
PUERTO DE LA CRUZ,RESTAURACION,CAFETERIA,MIMI,"C/ SAN AMARO, 15",38400,10,24
PUERTO DE LA CRUZ,RESTAURACION,CAFETERIA,TASCA VICTORIA,"C/ SAN FELIPE, 44 ",38400,35,6
PUERTO DE LA CRUZ,RESTAURACION,CAFETERIA,VIEJA VIENA,BAHAMAS EDF. ,38400,0,0
PUERTO DE LA CRUZ,RESTAURACION,CAFETERIA,TASCA EL FIGON DEL PUERTO,"C/ IRIARTE, 10, L-3",38400,4,24
PUERTO DE LA CRUZ,RESTAURACION,CAFETERIA,CENTRO,"CTRA. GENERAL LAS ARENAS, 73 ",38400,20,20
PUERTO DE LA CRUZ,RESTAURACION,CAFETERIA,PICNIC,"PUERTO VIEJO, 25 ",38400,0,0
PUERTO DE LA CRUZ,RESTAURACION,CAFETERIA,D'GOOFY EXPRESS (EL EXPRESO DE GOOFY),"AVDA. ARCHIPIELAGO CANARIO, 40 (EDIF. LAS ADELFAS)",38400,24,4
PUERTO DE LA CRUZ,RESTAURACION,CAFETERIA,MERRIE ENGLAND,"COLOGAN, 6 ",38400,58,0
PUERTO DE LA CRUZ,RESTAURACION,CAFETERIA,J.J.'S CAFE (EL CAFE DE J.J.),"VALOIS, 22",38400,35,0
PUERTO DE LA CRUZ,RESTAURACION,CAFETERIA,IL PONTE,"C/ IRIARTE, 46, EDF. MARTINICA, L-1, 48",38400,30,16
PUERTO DE LA CRUZ,RESTAURACION,CAFETERIA,HYDE PARK,MELCHOR LUZ AVDA.(EDIF. PRINCIPADO) ,38400,42,0
PUERTO DE LA CRUZ,RESTAURACION,CAFETERIA,ARCON,"BLANCO, 8 ",38400,45,16
PUERTO DE LA CRUZ,RESTAURACION,CAFETERIA,BAHIA PLAYA,"FRANCISCO AFONSO CARRILLO, L-15 AVDA. (PLAYA JARDIN)",38400,39,24
PUERTO DE LA CRUZ,RESTAURACION,CAFETERIA,SCHWARZWALCLCAFE,"C/ ACEVIÑO, 12 - URB. LA PAZ, L-8",38400,24,24
PUERTO DE LA CRUZ,RESTAURACION,CAFETERIA,DONDE ANDREA,"C/. NIEVES RAVELO, 2 (EDIF. GIRASOL) ",38400,27,0
PUERTO DE LA CRUZ,RESTAURACION,CAFETERIA,CUKI,"SEBASTIAN DE PADRON ACOSTA, 3 - EDF. GUARICO, L-5 (EL TOPE)",38400,16,24
PUERTO DE LA CRUZ,RESTAURACION,CAFETERIA,COLONIA,PUNTA BRAVA. LA HACIENDA. ,38000,0,0
PUERTO DE LA CRUZ,RESTAURACION,CAFETERIA,ALBA,"C/. PITERAS, 5 (EDIF. IKARUS, L-B11) URB. LA PAZ ",38400,8,50
PUERTO DE LA CRUZ,RESTAURACION,CAFETERIA,AL GUSTO,"C/ ACEVIÑOS, 12 - URB. LA PAZ, L-8",38400,37,12
PUERTO DE LA CRUZ,RESTAURACION,CAFETERIA,MALU,"CTRA GENERAL LAS ARENAS, 30 - EDF IRIS PARK , L-2",38400,30,16
PUERTO DE LA CRUZ,RESTAURACION,CAFETERIA,ALBERTO'S,"C/ CHINYERO , 1 ",38400,15,45
PUERTO DE LA CRUZ,RESTAURACION,CAFETERIA,LA CASA DEL KEBAB,"AVDA. BETHENCOURT Y MOLINA, 19A ESQ. C/ LA HOYA, 62",38400,5,32
PUERTO DE LA CRUZ,RESTAURACION,CAFETERIA,CENTRAL,"PLAZA DEL CHARCO, 15 - EDIF. OLIMPIA, L-21",38400,0,50
PUERTO DE LA CRUZ,RESTAURACION,CAFETERIA,"SIRENA, LA",GENERALISIMO AVDA. EDF. AVENIDA ,38400,0,0
PUERTO DE LA CRUZ,RESTAURACION,CAFETERIA,OLIMPIA,"PZA. DEL CHARCO, 1 (EDIF. OLIMPIA BAJOS) ",38400,0,64
PUERTO DE LA CRUZ,RESTAURACION,CAFETERIA,ESPLANADE,"FRANCIA, 8 (URB. SAN FERNANDO)",38400,0,50
PUERTO DE LA CRUZ,RESTAURACION,CAFETERIA,TASCA MANTUANA,"CMNO SAN ANTONIO, 30 ",38400,39,10
PUERTO DE LA CRUZ,RESTAURACION,CAFETERIA,VALLE LUZ,"MELCHOR LUZ, 1 AVDA.",38400,0,0
PUERTO DE LA CRUZ,RESTAURACION,CAFETERIA,OASIS PLAYA,"AV.COLON,3 ",38400,95,192
PUERTO DE LA CRUZ,RESTAURACION,CAFETERIA,THE MOON,"C/ LAS LONJAS, 5 - EDIF. MUELLE, L-1",38400,10,40
PUERTO DE LA CRUZ,RESTAURACION,CAFETERIA,MAKAI FIZZ,"AVDA. FAMILIA BETANCOURT Y MOLINA, 26 - EDIF. AVENIDA, L-104",38400,6,24
PUERTO DE LA CRUZ,RESTAURACION,CAFETERIA,CAFE DEL ARTE,"MEQUINEZ, 53 ESQ. PLAZA BENITO PEREZ GALDOS ",38400,132,32
PUERTO DE LA CRUZ,RESTAURACION,CAFETERIA,JARDIN DEL MAR,"TURQUESA PLAYA URB.(EDIF.JARDIN MAR,L-3) ",38400,38,28
PUERTO DE LA CRUZ,RESTAURACION,CAFETERIA,EFESO (TEMPLO TURCO),"AVDA. FAMILIA BETANCOURT Y MOLINA, 25 - CENTRO AVENIDA, L-104",38400,14,34
PUERTO DE LA CRUZ,RESTAURACION,CAFETERIA,TEIDE 30,"EL TEJAR EDF. TEIDE, 30 ",38400,0,0
PUERTO DE LA CRUZ,RESTAURACION,CAFETERIA,"PAPITA ASADA, LA","C/. VALOIS, 25",38400,40,0
PUERTO DE LA CRUZ,RESTAURACION,CAFETERIA,LA TOSCANA DE FRAN,"C/. CUPIDO, 12 ESQ. PEREZ ZAMORA (HOTEL DANIA PARK)",38400,26,0
PUERTO DE LA CRUZ,RESTAURACION,CAFETERIA,KOPI,URB. LA PAZ ,38400,55,30
PUERTO DE LA CRUZ,RESTAURACION,CAFETERIA,ESCAPE 25,"GENERALISIMO AVDA., 25 EDF. LAVAGGI ",38400,0,0
PUERTO DE LA CRUZ,RESTAURACION,CAFETERIA-RESTAURANTE,RANCHO GRANDE,"SAN TELMO, 10 PASEO ",38400,431,0
PUERTO DE LA CRUZ,RESTAURACION,CAFETERIA-RESTAURANTE,CAFE DE PARIS,"AVDA. COLON, 2",38400,250,80
PUERTO DE LA CRUZ,RESTAURACION,CERVECERIA,WUNDERBAR,"URUGUAY, 6 (AVDA. VENEZUELA) ",38400,24,18
PUERTO DE LA CRUZ,RESTAURACION,CERVECERIA,"KOPI, CERVECERIA","GENERALISIMO, 25 (URB. LA PAZ)  (RESIDENCIA SAN AMARO)",38400,0,0
PUERTO DE LA CRUZ,RESTAURACION,CERVECERIA,"IGUANA, LA","GENERALISIMO 25, AVDA. (C.C. AVENIDA CENTER, L-25)",38400,0,0
PUERTO DE LA CRUZ,RESTAURACION,CERVECERIA,HANNEN STUDIO,"GENERALISIMO, S/N. AVDA. (EDIF. AVENIDA) ",38400,45,0
PUERTO DE LA CRUZ,RESTAURACION,CERVECERIA,CITY LA PAZ,"ACEVIÑO, S/N. (EDIF. MASARU) ",38400,40,35
PUERTO DE LA CRUZ,RESTAURACION,CERVECERIA,TURKISH KEBAB ANA,"NIEVES RAVELO (EDIF. GIRASOL, 2 BAJOS) ",38400,32,0
PUERTO DE LA CRUZ,RESTAURACION,CERVECERIA,HANNEN STUBE,"VENEZUELA, 6 AVDA. ",38400,0,0
PUERTO DE LA CRUZ,RESTAURACION,CIBER CAFE,BAR DEL SHERIF,"BLANCO, 5 (EDIF. OPERA) ",38400,0,0
PUERTO DE LA CRUZ,RESTAURACION,CIBER CAFE,GABY'S BAR,"GENERALISIMO, L-7 AVDA. ",38400,0,0
PUERTO DE LA CRUZ,RESTAURACION,CIBER CAFE,MAGNUM,"AGUSTIN DE BETHENCOURT, 21-A ",38400,0,0
PUERTO DE LA CRUZ,RESTAURACION,CLUB,VENUS GARDEN,VENEZUELA AVDA. (PZA. YANES BARRETO) ,38400,100,0
PUERTO DE LA CRUZ,RESTAURACION,DISCOTECA,FM,"VENEZUELA, 6 AVDA. (EDIF. BISCAL) ",38400,0,0
PUERTO DE LA CRUZ,RESTAURACION,DISCOTECA,CLUB BOITE EL BUHO,"C/. VALOIS, S/N. (EDIF. BELAIR-BAJOS)",38400,0,0
PUERTO DE LA CRUZ,RESTAURACION,DISCOTECA,ENCLAVE,"LA HOYA, 25 L-28",38400,0,0
PUERTO DE LA CRUZ,RESTAURACION,DISCOTECA,"OLA, LA","AVDA. GENERALISIMO, S/N. (EDIF. LAVAGGI) ",38400,0,0
PUERTO DE LA CRUZ,RESTAURACION,DISCOTECA,LA POSADA DE LAS ALMAS,"OBISPO PEREZ CACERES, 6 ",38400,0,0
PUERTO DE LA CRUZ,RESTAURACION,DISCOTECA,COTTO'N DISCO,"COLON, 24 AVDA. ",38400,0,0
PUERTO DE LA CRUZ,RESTAURACION,DISCOTECA,SALA BOLERO,"GENERALISIMO AVDA., 34 (EDIF. MARTINA) ",38400,175,0
PUERTO DE LA CRUZ,RESTAURACION,DISCOTECA,SABOR SABOR,"VALOIS, 14/16 (EDIF. BELAIR) ",38400,150,0
PUERTO DE LA CRUZ,RESTAURACION,DISCOTECA,GALAXY,"AVDA. GENERALISIMO, 25 (EDIF. AVENIDA SOTANO, L-13/14/15/16) ",38400,0,0
PUERTO DE LA CRUZ,RESTAURACION,DISCOTECA,SON CUBANISIMOS,"AVDA VENEZUELA, 2, EDIF. IBERIA, 10 SOTANO SEGUNDO ",38400,80,0
PUERTO DE LA CRUZ,RESTAURACION,DISCOTECA,DISCO PUB GUSSBON,"C/. PUERTO VIEJO, 37 BAJO",38400,0,0
PUERTO DE LA CRUZ,RESTAURACION,DISCOTECA,SABOR SABOR,"COLON, 24 AVDA. (HOTEL ORO NEGRO) ",38400,0,0
PUERTO DE LA CRUZ,RESTAURACION,DISCOTECA,AZUCAR,"C/. OBISPO PEREZ CACERES, 12 - EDF. VOLCAN",38400,200,0
PUERTO DE LA CRUZ,RESTAURACION,DISCOTECA,VICTORIA,COLON AVDA._HOTEL TENERIFE PLAYA BAJOS ,38400,300,0
PUERTO DE LA CRUZ,RESTAURACION,DISCOTECA,SCANDIC FUN,"EL PEÑON, 15E (EDIF. BAHIA PLAYA) ",38400,150,0
PUERTO DE LA CRUZ,RESTAURACION,DISCOTECA,VAMPI'S,"AVDA. GENERALISIMO, S/N. (EDIF. DRAGO, L- E4) ",38400,300,0
PUERTO DE LA CRUZ,RESTAURACION,DULCERIA,NIZA,PEREZ ZAMORA (EDIF. NIZA) ,38400,0,0
PUERTO DE LA CRUZ,RESTAURACION,HELADERIA,LIDO,"COLON, S/N. AVDA. (COMP. MARTIANEZ) ",38400,0,0
PUERTO DE LA CRUZ,RESTAURACION,HELADERIA,ROYAL II,"PASEO SAN TELMO, 26 ",38400,0,0
PUERTO DE LA CRUZ,RESTAURACION,HELADERIA,"SECRETO, EL","AVDA. HERMANOS FERNANDEZ PERDIGON, 5 (EDIF. EL LAUREL, L-3)",38410,0,0
PUERTO DE LA CRUZ,RESTAURACION,HELADERIA,BASKIN ROBINS,"FCO. AFONSO CARRILLO AVDA. (EDID. BAHIA PLAYA I, L-2)",38400,6,24
PUERTO DE LA CRUZ,RESTAURACION,MESON,MESON ATLANTICO,"CRUZ VERDE, 24 ",38400,60,0
PUERTO DE LA CRUZ,RESTAURACION,PARRILLA,DELICIAS DE ANGELES,"C/ MEQUINEZ, 2 (EDIF. MARITIMO, L-1)",38400,36,40
PUERTO DE LA CRUZ,RESTAURACION,PASTELERIA,ESTA RICO PUERTO DE LA CRUZ,"C/ SANTO DOMINGO, 5",38400,30,0
PUERTO DE LA CRUZ,RESTAURACION,PIZZERIA,BELLA CIAO,"IRIARTE, 38",38400,20,0
PUERTO DE LA CRUZ,RESTAURACION,PIZZERIA,CENTRAL PARK,"AVDA HERMANOS FERNANDEZ PERDIGON, S/N  (EDIF. ANATOLIA, L-2)",38400,24,16
PUERTO DE LA CRUZ,RESTAURACION,PIZZERIA,"PAZ, LA","ACEVIÑOS, S/N. (URB. LA PAZ) ",38400,32,40
PUERTO DE LA CRUZ,RESTAURACION,PIZZERIA,PIZZERIA LA RUCOLA,CTRA GENERAL LAS ARENAS (C.C. URB. EL LAGAR L-3),38400,0,0
PUERTO DE LA CRUZ,RESTAURACION,PIZZERIA,URUGUAY,AVDA. GENERALISIMO ,38400,39,20
PUERTO DE LA CRUZ,RESTAURACION,PIZZERIA,PLAYA JARDIN,"JOSE DEL CAMPO LLARENA, S/N. AVDA.  (EDIF. UCANCA, L-14/15)",38400,36,32
PUERTO DE LA CRUZ,RESTAURACION,PIZZERIA,AL AMIR,"C/ PUERTO VIEJO, 2 ",38400,4,30
PUERTO DE LA CRUZ,RESTAURACION,PIZZERIA,TASCA LOS MELLIZOS,"AVDA MELCHOR LUZ, 2 - EDIF. TENEGUIA ",38400,56,68
PUERTO DE LA CRUZ,RESTAURACION,PIZZERIA,ZEBRA MARIA,BOTANICO CTRA. (URB. LA PAZ) ,38400,75,0
PUERTO DE LA CRUZ,RESTAURACION,PIZZERIA,JAMAICA,"JOSE CAMPO LLARENA AVDA. EDF. UCANCA, 16 ",38400,16,16
PUERTO DE LA CRUZ,RESTAURACION,PIZZERIA,EUROPA,"RETAMA, 3 (EDIF. RETAMA, L-A8) URB. LA PAZ FRENTE AL BOTÁNICO",38400,35,43
PUERTO DE LA CRUZ,RESTAURACION,PIZZERIA,PIZZERIA PLAYA JARDIN,"FRANCISCO AFONSO CARRILLO, S/N. AVDA. (PLAYA JARDIN)",38400,8,200
PUERTO DE LA CRUZ,RESTAURACION,PIZZERIA,TELEPIZZA,"VALOIS, 18 (EDIF. BELAIR) ",38400,23,0
PUERTO DE LA CRUZ,RESTAURACION,PIZZERIA,LA PERLA,"AVDA BETHENCOURT Y MOLINA, 25 - EDF. AVENIDA, L101 (ANTIGUA AV GENERALISIMO) ",38400,26,40
PUERTO DE LA CRUZ,RESTAURACION,PIZZERÍA,BOCA BOCA,"PLAZA DEL CHARCO, 15 (EDIF. OLIMPIA, L-1B) ",38400,16,16
PUERTO DE LA CRUZ,RESTAURACION,PUB,CAFE DE PARIS,"AVDA. COLON ESQ. C/ VENEZUELA, 2",38400,170,0
PUERTO DE LA CRUZ,RESTAURACION,PUB,OXIGEN DISCO PUB,"AVDA. VENEZUELA, 10 - EDIF. IBERIA, BJ L-9",38400,50,0
PUERTO DE LA CRUZ,RESTAURACION,PUB,TASCA LA HABANERA,"ACEVIÑO, 2  - C.C. S.M., PLANTA SOTANO - URB. LA PAZ",38400,49,16
PUERTO DE LA CRUZ,RESTAURACION,PUB,"CUPULA, LA","DEL CHARCO, 15 PZA. (EDIF. OLIMPIA) SOTANO",38400,0,0
PUERTO DE LA CRUZ,RESTAURACION,PUB,RITMO,"LA HOYA, 27 ",38400,41,0
PUERTO DE LA CRUZ,RESTAURACION,PUB,SOHO CAFE,"PEREZ ZAMORA, 14",38400,0,0
PUERTO DE LA CRUZ,RESTAURACION,PUB,BOGART,"GENERALISIMO, 24 AVDA. (EDIF. EL DRAGO, L-8) ",38400,0,0
PUERTO DE LA CRUZ,RESTAURACION,RESTAURANTE,PIZZERIA DA ARIANNA,"AVDA MARQUES VILLANUEVA DEL PRADO, 17 - EDF TAGOR, L-13/14",38400,15,73
PUERTO DE LA CRUZ,RESTAURACION,RESTAURANTE,EL GRECO,"C/ PUERTO VIEJO, 37 ",38400,20,20
PUERTO DE LA CRUZ,RESTAURACION,RESTAURANTE,"PAPA, LA","SAN FELIPE, 33 ",38400,52,0
PUERTO DE LA CRUZ,RESTAURACION,RESTAURANTE,PIZZAS MAGIC CORNER,"AVDA. HERMANOS FERNANDEZ PERDIGON, 1 (EDIF.ANATOLIA, L-9)",38400,16,34
PUERTO DE LA CRUZ,RESTAURACION,RESTAURANTE,LOS NAVARROS,"AVDA. FAMILIA BETENCOURT Y MOLINA, 9",38400,60,40
PUERTO DE LA CRUZ,RESTAURACION,RESTAURANTE,ZUMAQUE ,"C/. PUERTO VIEJO, 18 BAJO",38400,22,14
PUERTO DE LA CRUZ,RESTAURACION,RESTAURANTE,JARDIN IMPERIAL,"AVDA.FRANCISCO JAVIER AFONSO CARRILLO (EDIF. BAHIA PLAYA, L-5)",38400,20,32
PUERTO DE LA CRUZ,RESTAURACION,RESTAURANTE,BELLA CIAO,"C/ SAN FELIPE, ESQUINA PLAZOLETA LA PEÑITA, 38",38400,22,24
PUERTO DE LA CRUZ,RESTAURACION,RESTAURANTE,ESTRELLA AZUL,"C/ EL PEÑON, 2A, EDF. HORIZONTE",38400,25,16
PUERTO DE LA CRUZ,RESTAURACION,RESTAURANTE,MIMOSA PARK,"LAS TAPIAS, L-19/20 (URB. GUACIMARA) ",38400,32,16
